source_track_id,source_Track Name,source_Artist Name(s),source_Danceability,source_Energy,source_Key,source_Loudness,source_Mode,source_Speechiness,source_Acousticness,source_Instrumentalness,source_Liveness,source_Valence,source_Tempo,source_pid,source_region_genre_id,source_position,source_pid_position,target_track_id,target_Track Name,target_Artist Name(s),target_Danceability,target_Energy,target_Key,target_Loudness,target_Mode,target_Speechiness,target_Acousticness,target_Instrumentalness,target_Liveness,target_Valence,target_Tempo,target_pid,target_region_genre_id,target_position,target_pid_position,label
1Perxnqp1u5TH3pXaTUJiP,Leveling,Asher Stone,0.497,0.0388,0.0,-28.776,1.0,0.0386,0.979,0.902,0.122,0.146,72.001,23,western_focus,147,23_147,6871FKHumiy1Wfr6vF7Xxt,"Hawayein (From ""Jab Harry Met Sejal"")",Pritam;Arijit Singh,0.606,0.601,2.0,-5.576,1.0,0.0283,0.796,0.000511,0.127,0.453,125.961,,,,,0
0bPT7v5bklZTcP6HIWax3V,7 Hz Meditation (Theta Waves),Aura Celestia,0.188,0.0272,5.0,-29.067,1.0,0.0541,0.99,0.965,0.119,0.0937,73.021,24,western_focus,52,24_52,1OBOW5jFnqpieVQFsxu2P9,Dhoom Machale Dhoom,Pritam;Aditi Singh Sharma;Sameer Anjaan,0.7,0.899,1.0,-8.262,1.0,0.117,0.096,1.38e-05,0.327,0.674,109.994,,,,,0
1HnTdU1vPXRKFfHHKt1cOR,Arcticano,Fracta Aurea,0.762,0.209,1.0,-16.199,1.0,0.268,0.862,0.958,0.136,0.236,70.018,25,western_focus,17,25_17,2XdxihbjudHhbB95dgk3On,blizz,loutwo,0.849,0.271,0.0,-19.86,1.0,0.0603,0.346,0.871,0.0673,0.402,146.032,25.0,western_focus,18.0,25_18,1
1CsRoIeHaHRysPMoEaKRoQ,Tum Mile - Lofi Flip,KSW;Neeraj Shridhar;Pritam,0.711,0.579,0.0,-11.059,1.0,0.0363,0.218,0.053,0.32,0.21,114.96,27,western_sleep,20,27_20,4blqlsA1uf2d2I40E90EUC,"Tere Hawaale (From ""Laal Singh Chaddha"")",Pritam;Arijit Singh;Shilpa Rao,0.589,0.522,9.0,-10.649,1.0,0.0391,0.642,2.74e-05,0.0992,0.31,109.094,27.0,western_sleep,21.0,27_21,1
3YyDFyP3NVaQLYypMBUHWo,Be Good,Waveshock;Math Sunshine,0.733,0.762,11.0,-5.141,0.0,0.0315,0.016,4.7e-05,0.11,0.411,125.971,19,western_dj,148,19_148,0rYAQa74KNHPcJdpEeZog7,Blue Dream,The Crowd;Qualia;Caye,0.412,0.473,4.0,-7.728,1.0,0.0307,0.286,0.141,0.0881,0.187,141.868,,,,,0
5szJZ0HANHlFzhrrEzgW5w,Rideau River,Winston Church;Denis Turbide,0.395,0.0659,4.0,-26.906,1.0,0.0461,0.991,0.93,0.104,0.126,105.801,22,western_focus,117,22_117,5iqrbO0fhuLMiy9tYGanv6,C'est La Vie,Khaled,0.616,0.933,0.0,-3.762,0.0,0.0513,0.0259,0.0,0.359,0.806,129.952,,,,,0
5nbWFv4frQZuQQRm1BfGWa,propositum - solo piano,Christopher Galovan,0.384,0.00953,0.0,-30.543,1.0,0.0427,0.991,0.905,0.0988,0.36,108.343,22,western_focus,237,22_237,0nzn1GmA824xHnbeqVS3Y8,Forgotten Wings,Rich Batsford,0.409,0.067,10.0,-26.32,1.0,0.0359,0.984,0.893,0.11,0.303,134.096,22.0,western_focus,238.0,22_238,1
32Ub8l1cR8NAXhc19ImiIq,Sleepwalking,Avery's Ambient,0.16,0.108,6.0,-29.89,0.0,0.0501,0.802,0.894,0.109,0.0366,132.329,28,western_sleep,203,28_203,5YsVyv53PDNolRWFtv2Rb6,Grounded,Dips And Daps,0.364,0.0189,3.0,-27.597,1.0,0.0326,0.868,0.883,0.111,0.0695,97.446,,,,,0
7txLCGOXyDlDXTjtR1Sk4v,Tu Jo Mila,Pritam;KK;Kausar Munir,0.576,0.591,0.0,-7.725,1.0,0.0332,0.795,6.85e-05,0.266,0.478,124.013,3,hindi_chill_lyrics,106,3_106,464gxyow4GJ7Wuz3cHrdBB,Bang Bang,Benny Dayal;Neeti Mohan;Vishal-Shekhar,0.705,0.678,4.0,-8.644,0.0,0.0415,0.0483,7.01e-05,0.496,0.691,120.042,3.0,hindi_chill_lyrics,107.0,3_107,1
3eiNEHJYK9MX3UKYfW9irj,Escallonia,Rory Lewis,0.327,0.00664,7.0,-34.62,1.0,0.0406,0.99,0.898,0.109,0.189,68.244,26,western_focus,88,26_88,2DGFV4U3tPuoTq0vTRfYja,Ray,Cole Neumann,0.352,0.0579,2.0,-26.938,1.0,0.06,0.992,0.851,0.102,0.0895,172.92,26.0,western_focus,89.0,26_89,1
4JHlWtvac2EIxLMa8mMyQc,Daffodils,Chad Hammond,0.373,0.0475,10.0,-26.995,1.0,0.0306,0.995,0.937,0.112,0.339,75.552,26,western_focus,144,26_144,3UeBhqHuvTl6ixaxFk13SS,Manmadha,Chitra,0.348,0.747,5.0,-6.714,0.0,0.0958,0.293,1.92e-05,0.305,0.402,85.933,,,,,0
5n3wnLgfqGMMCAvx4dxZxO,Feuille,Elijah Reeves,0.297,0.0912,6.0,-26.977,1.0,0.0376,0.98,0.898,0.0968,0.227,64.332,26,western_focus,131,26_131,4AmyPgR92chxSR4MHwrODZ,Moonlight Prayer,Adrien de la Salle,0.499,0.0264,8.0,-21.105,1.0,0.0546,0.995,0.897,0.102,0.0571,119.43,,,,,0
4B6Nriqk08YIv2qQl5f9Cn,Silk Tone,Eden,0.428,0.0367,3.0,-31.032,1.0,0.0308,0.94,0.775,0.111,0.0833,145.988,23,western_focus,67,23_67,3AQim00WRlCfqWgwhSEVXe,The Curtain Rises,Casimir Roux,0.505,0.0278,7.0,-25.367,1.0,0.0471,0.991,0.928,0.105,0.0886,104.17,,,,,0
32NtiG9IUQ8kxHpCAHJ2Nw,Serenity,Soothing Oasis,0.182,0.15,8.0,-26.115,1.0,0.042,0.849,0.796,0.1,0.0884,141.518,28,western_sleep,165,28_165,0t4OUMPCxSFbUqcyyrojn5,Chinta Ta Ta Chita Chita,Sajid-Wajid;Mika Singh;Wajid Khan,0.765,0.899,11.0,-2.096,0.0,0.247,0.249,0.00108,0.0588,0.797,67.508,,,,,0
0IzTSNSWtKPlA0tORo7rIh,The Last Train,Mondo Loops;L.Dre,0.662,0.0577,6.0,-20.619,0.0,0.0569,0.805,0.933,0.103,0.106,66.015,25,western_focus,8,25_8,091MxV6HynELA1e48gdsbE,Fragments,Hoogway,0.668,0.274,8.0,-13.832,0.0,0.0554,0.627,0.867,0.0984,0.189,79.991,25.0,western_focus,9.0,25_9,1
4KVPHNWao9d62UrRTojkTI,417 Hz Remove Negative Blocks,Dante Flowwell,0.219,0.0496,5.0,-25.123,1.0,0.04,0.992,0.922,0.119,0.0373,63.4,24,western_focus,87,24_87,6K8Pv5kwABtnGaBq9s2PQC,open your eyes,.ashade,0.331,0.162,10.0,-24.579,1.0,0.0332,0.938,0.675,0.0924,0.0638,71.308,,,,,0
03wsGqokGoNDJNEkkwoaQ3,Petals,mark william lewis,0.724,0.659,2.0,-8.419,1.0,0.0916,0.0239,0.88,0.148,0.414,105.001,18,western_chill_lyrics,40,18_40,1Vgb7D76Y5QcIGheZgHnSt,Personally,Kamran Khan;The Japanese House,0.567,0.6,0.0,-8.157,1.0,0.0278,0.792,0.0934,0.0846,0.645,157.908,18.0,western_chill_lyrics,41.0,18_41,1
4zKUbaPleWBF1tKyfCtLHw,Channa Mereya - Lofi Flip,Deepanshu Ruhela;Pritam;Arijit Singh;Bollywood Lofi,0.359,0.758,9.0,-8.389,0.0,0.0831,0.538,5e-06,0.358,0.38,149.372,27,western_sleep,61,27_61,0Pe6XBhleBHeyuE23ZHETQ,Pal - Lofi Flip,Kritiman Mishra;Arijit Singh;Shreya Ghoshal;Javed-Mohsin,0.616,0.6,7.0,-7.662,0.0,0.0417,0.192,0.046,0.176,0.23,119.944,27.0,western_sleep,62.0,27_62,1
07nH4ifBxUB4lZcsf44Brn,Blame (feat. John Newman),Calvin Harris;John Newman,0.414,0.857,0.0,-4.078,0.0,0.0808,0.0287,0.00574,0.343,0.348,128.024,20,western_dj,93,20_93,6DN4eebbtcc20ayjY9myIS,Secrets,Plug Up,0.711,0.734,11.0,-7.075,0.0,0.0497,0.1,0.0036,0.216,0.436,125.993,,,,,0
5eH1smxpzD3dj0DFkDbA2E,Bangala Kathamulo,Ramana Gogula;Sunitha,0.854,0.826,7.0,-8.421,1.0,0.0867,0.394,0.658,0.134,0.453,114.747,10,telugu_chill_lyrics,43,10_43,4AXqpouSHUjJ2oFFBJFHBO,Shiva Tere Charno Mein,Hansika Pareek;Khushi Pareek;Aditya Bisht,0.461,0.345,2.0,-13.369,1.0,0.0422,0.849,0.00453,0.112,0.179,116.793,,,,,0
4Norl3zuhnzPkNTqJPBgeF,Solfeggio Frequencies 417 Hz,Dante Flowwell,0.153,0.089,5.0,-22.343,1.0,0.0412,0.94,0.949,0.113,0.0395,81.578,24,western_focus,88,24_88,3MNYXalwzhzSY3APoec6Nn,"Jaane Kyun (From ""Dostana"")",Vishal-Shekhar;Vishal Dadlani,0.778,0.812,4.0,-8.561,0.0,0.046,0.0573,8.28e-06,0.243,0.791,99.962,,,,,0
6bPRGizJcgvsREfNI76hbm,O Cheli Thaara,Vivek Sagar;Haricharan,0.562,0.454,9.0,-7.78,1.0,0.0249,0.339,0.00319,0.0832,0.485,98.319,14,telugu_sleep,39,14_39,7hxHWCCAIIxFLCzvDgnQHX,"Lemonade (feat. Gunna, Don Toliver & NAV)",Internet Money;Gunna;Don Toliver;NAV,0.8,0.658,1.0,-6.142,0.0,0.079,0.25,0.0,0.111,0.462,140.042,,,,,0
0Wv9Ckm088qsVkMKPH170C,Shiver,Lucy Rose,0.463,0.192,9.0,-13.229,1.0,0.0338,0.706,8.46e-05,0.105,0.135,122.631,15,western_chill_lyrics,83,15_83,3W8tRjkiC0TQZuUq0wA5zI,Manly Man,Delacey;Emily Weisband,0.63,0.284,0.0,-7.137,1.0,0.029,0.837,0.0,0.0669,0.406,132.042,15.0,western_chill_lyrics,84.0,15_84,1
4DvAqLQNC0kW3XT2EE69cY,Tum Tak - Lofi Flip,Deepanshu Ruhela;Swattrex;Javed Ali;A.R. Rahman,0.696,0.451,2.0,-9.711,1.0,0.0317,0.174,4.84e-05,0.722,0.396,116.997,8,hindi_study,42,8_42,7BbhFrLzCP7DdnV69vVbCv,Hosanna - Lofi Flip,Leon D'souza;Suzanne D'Mello;Vijay Prakash;Blaaze;Jammy Weirdo;Mig,0.315,0.338,4.0,-13.75,0.0,0.0314,0.647,0.00338,0.5,0.105,75.052,8.0,hindi_study,43.0,8_43,1
3Lo3TDxmgHQa8l2cRjJ0H2,FORD MUSTANG,OK BERLINE,0.25,0.87,7.0,-4.861,0.0,0.116,7.21e-06,0.00135,0.175,0.374,125.186,16,western_chill_lyrics,54,16_54,2het2Gw9kQZKOZl2ATnog3,unwind rewind,Mambojambo,0.744,0.182,2.0,-12.601,1.0,0.0952,0.302,0.87,0.0968,0.496,82.002,,,,,0
2gSg4P9f2UW8MQNyUHJuUh,Andromeda,Solar Collective,0.329,0.0855,8.0,-26.001,0.0,0.0307,0.935,0.838,0.0886,0.164,75.689,23,western_focus,75,23_75,20Y4EAmSXru3foatDg4OqN,LET'S GO,Jaden Bojsen;Sami Brielle,0.8,0.715,1.0,-6.79,0.0,0.0861,0.016,0.545,0.122,0.597,128.997,,,,,0
6v2NgEbmGFOulY74emLe6u,The Life,Marc Scibilia,0.572,0.475,5.0,-10.574,1.0,0.0934,0.787,0.0,0.383,0.535,119.692,4,hindi_sleep,22,4_22,1UX01mLr9tdZoOatFpo1t0,More,Gatton,0.719,0.305,11.0,-11.645,1.0,0.0325,0.789,0.000115,0.0939,0.478,125.093,4.0,hindi_sleep,23.0,4_23,1
6OrvXlYgTwdywGn0MNOltG,Night Glow,Soothing Oasis,0.149,0.0177,1.0,-37.189,1.0,0.046,0.948,0.766,0.107,0.0387,138.356,28,western_sleep,8,28_8,5ZBaMtJy5R7Zt6799FfHlM,Mind at Rest,Soothing Oasis,0.0942,0.000352,1.0,-38.567,1.0,0.0508,0.908,0.967,0.111,0.677,66.651,28.0,western_sleep,9.0,28_9,1
5juvEWHNyQR3oGwNTdtxVp,hollow river,kinshū_91,0.4,0.0595,5.0,-27.743,1.0,0.0313,0.896,0.756,0.115,0.138,67.963,23,western_focus,66,23_66,4B6Nriqk08YIv2qQl5f9Cn,Silk Tone,Eden,0.428,0.0367,3.0,-31.032,1.0,0.0308,0.94,0.775,0.111,0.0833,145.988,23.0,western_focus,67.0,23_67,1
1nY0NIfToHO1evcEwMr0LN,4 Hz Noise to Sleep (Theta Waves),Aria Seraphinas,0.245,0.0832,5.0,-22.898,1.0,0.0683,0.968,0.982,0.154,0.034,70.934,24,western_focus,38,24_38,4XNfveIPFuCFW2Yk89rSRl,someday,rainlove,0.151,0.0309,8.0,-34.037,1.0,0.031,0.947,0.904,0.0911,0.0428,73.039,,,,,0
3qToa7nSnKh49amY8uWS3B,Sajdaa - Lofi Flip,Deepanshu Ruhela;Rahat Fateh Ali Khan;Shankar Mahadevan;Richa Sharma;Shankar-Ehsaan-Loy,0.496,0.519,8.0,-8.515,1.0,0.0397,0.49,8.05e-05,0.217,0.0951,140.127,27,western_sleep,34,27_34,3PxIYHwjxPScmNdQUqp9cl,Première Neige,Adrien de la Salle,0.37,0.0056,5.0,-25.073,1.0,0.0536,0.991,0.954,0.124,0.281,102.954,,,,,0
4LDEGhVW8t3iO3D7VIttfa,TOUCH ME (ALL NIGHT LONG),CŒUR ACIDE,0.567,0.966,1.0,-2.312,1.0,0.0494,0.000453,1.04e-06,0.364,0.613,125.007,16,western_chill_lyrics,24,16_24,7dqAiIUUHj3aNk7KfZkXQL,Experience,Soothing Oasis,0.175,0.0543,6.0,-31.967,0.0,0.0484,0.897,0.497,0.124,0.09,77.339,,,,,0
2HcgDlsY7AL2zMBWiqOQVy,Like Water,Halune,0.257,0.054,0.0,-19.18,1.0,0.0354,0.927,0.902,0.112,0.0395,119.75,23,western_focus,142,23_142,17NCOO2YdoHdtziSV9AoJo,BALENCIAGA,FILV,0.665,0.742,8.0,-8.255,1.0,0.159,0.00958,0.0125,0.477,0.202,112.023,,,,,0
4pG7mER9JHU1phM1asSlsA,Spring Light,Ólafur Apollo,0.317,0.0204,2.0,-34.327,0.0,0.034,0.966,0.895,0.113,0.0733,65.811,23,western_focus,119,23_119,4kvzTLQ4uDH5ZY62jkRfK1,Arena,Korey Wade,0.902,0.229,0.0,-21.104,1.0,0.147,0.428,0.948,0.0695,0.127,104.004,,,,,0
2262bWmqomIaJXwCRHr13j,Sailor Song,Gigi Perez,0.494,0.413,11.0,-10.432,1.0,0.0254,0.682,6.72e-05,0.193,0.273,94.938,11,telugu_chill_lyrics,32,11_32,58q2HKrzhC3ozto2nDdN4z,I Like It,Cardi B;Bad Bunny;J Balvin,0.816,0.726,5.0,-3.998,0.0,0.129,0.099,0.0,0.372,0.65,136.048,,,,,0
3CDyEoBgQHC1hJATGfjwHn,Saripovu,Haricharan,0.737,0.616,10.0,-9.386,0.0,0.0501,0.0801,1.45e-06,0.187,0.685,92.001,12,telugu_chill_lyrics,70,12_70,1Uin0T7NJQiHA9VspYiMi8,Gimme Gimme Gimme,FÄT TONY;MEDUN,0.613,0.928,2.0,-1.983,1.0,0.0395,0.00123,0.0206,0.632,0.202,128.013,,,,,0
63F6wD0lnbuafVE0a7RTfx,transformer,Love Palmer,0.424,0.0891,4.0,-29.605,1.0,0.0319,0.993,0.809,0.0891,0.218,73.982,23,western_focus,105,23_105,2xYbk2WDq38a0wuRyjT1mE,Jee Karda (Rock Version),Divya Kumar,0.595,0.815,4.0,-7.777,0.0,0.064,0.393,0.0,0.283,0.691,139.993,,,,,0
0LMGlOgPDCBvIaWXmJpuDl,Dil Diyan Gallan - LoFi Mix,Vishal-Shekhar;Atif Aslam;Irshad Kamil,0.661,0.33,2.0,-13.622,1.0,0.0318,0.942,0.82,0.109,0.255,94.991,27,western_sleep,11,27_11,05R5NzVM92huBXaszuXSZH,Teri Ore (Lo-Fi Flip),VIBIE,0.325,0.487,2.0,-10.638,1.0,0.0681,0.677,0.000112,0.159,0.205,160.26,27.0,western_sleep,12.0,27_12,1
24PQ9KOdT58cJ62Fh5dSjm,The Big One,Ken Yates;Kathleen Edwards,0.64,0.407,10.0,-12.257,1.0,0.0328,0.61,0.00142,0.0934,0.399,105.987,4,hindi_sleep,71,4_71,4MzySNjSdv9ZegSD13IVNV,"Wicked Game - Recorded Live at St Canice Cathedral, Kilkenny",James Vincent McMorrow,0.549,0.177,11.0,-15.09,1.0,0.0363,0.877,0.0056,0.681,0.18,113.379,4.0,hindi_sleep,72.0,4_72,1
2LcXJP95e4HKydTZ2mYfrx,Tujh Mein Rab Dikhta Hai,Salim–Sulaiman;Roop Kumar Rathod;Jaideep Sahni,0.56,0.604,8.0,-8.732,1.0,0.0866,0.315,1.12e-06,0.176,0.75,84.784,3,hindi_chill_lyrics,54,3_54,2OQxoAAxiRDik7e4T0equt,Hanuman Chalisa Superfast,Brijesh Shandilya,0.791,0.746,6.0,-9.294,0.0,0.0489,0.401,0.0,0.099,0.332,119.983,,,,,0
4n033lP2dbBtYRY296h6PG,Traces,Avery's Ambient,0.204,0.00795,11.0,-38.376,0.0,0.0414,0.975,0.946,0.111,0.0733,74.619,28,western_sleep,97,28_97,6ZjyKXvQIwalLNmJo3exz3,"Monica (From ""Coolie"") (Telugu)",Anirudh Ravichander;Sublahshini;Krishna Kanth,0.811,0.798,2.0,-4.037,1.0,0.214,0.0644,6.84e-05,0.0526,0.586,140.257,,,,,0
4MwMx1h0nQuJXyqu6mgTM7,417 Hz Facilitate Change,Dante Flowwell,0.155,0.00461,5.0,-37.324,1.0,0.0513,0.966,0.798,0.0967,0.0427,132.649,24,western_focus,84,24_84,4vBGdZOzUqXyelylv0eA2n,417 Hz Clear Negative Energy,Dante Flowwell,0.138,0.0267,5.0,-25.897,1.0,0.0458,0.979,0.925,0.108,0.0313,71.073,24.0,western_focus,85.0,24_85,1
7jNb9JrNoX0iN2FD9PA2Hr,Ajj Kall,Saivi Fareed,0.831,0.564,10.0,-7.188,1.0,0.381,0.737,0.0,0.104,0.586,139.88,17,western_chill_lyrics,21,17_21,5MQLDkiEagOTLKpfa59a06,Jadoo,Akshath,0.614,0.468,9.0,-7.147,1.0,0.0275,0.732,3.81e-05,0.336,0.4,114.07,17.0,western_chill_lyrics,22.0,17_22,1
6DFXFqK5PTGqTzTbdj47uV,Leharaayi,Sid Sriram,0.78,0.608,0.0,-7.62,0.0,0.061,0.245,4.14e-05,0.0947,0.476,91.975,11,telugu_chill_lyrics,22,11_22,1ifMH14KizpUxIdRVyPsSZ,Niluvaddham,Karthik;Sumangaly,0.827,0.638,2.0,-7.792,1.0,0.123,0.16,6.91e-06,0.0922,0.355,95.03,11.0,telugu_chill_lyrics,23.0,11_23,1
4kZKlJDcFX4OeL6gAnpqDO,Yamaga Unde,Karunya;Malavika,0.857,0.857,1.0,-5.068,1.0,0.105,0.0887,0.000549,0.0698,0.803,129.993,11,telugu_chill_lyrics,70,11_70,6871FKHumiy1Wfr6vF7Xxt,"Hawayein (From ""Jab Harry Met Sejal"")",Pritam;Arijit Singh,0.606,0.601,2.0,-5.576,1.0,0.0283,0.796,0.000511,0.127,0.453,125.961,,,,,0
6IpRsKNb71BitzSfWW26Zp,The War Begins (Background Music),Tapas Relia,0.738,0.475,1.0,-15.315,1.0,0.058,0.139,0.0,0.0966,0.336,104.994,7,hindi_study,51,7_51,4OEBP1iwGmLtcM8UKRLm80,"Itni Si Baat Hain (From ""Azhar"")",Pritam;Arijit Singh;Antara Mitra;Manoj Yadav,0.56,0.768,2.0,-4.77,1.0,0.0655,0.494,0.0,0.0844,0.289,155.765,,,,,0
5Mo0zkOAPtR2rW9kL29X37,Adiga Adiga,Sid Sriram,0.393,0.244,10.0,-12.673,1.0,0.0347,0.907,0.0,0.0985,0.135,130.002,14,telugu_sleep,30,14_30,7L2D6W7e8mn0zf8cH78Ch4,Sirivennela,Anurag Kulkarni;Mickey J. Meyer,0.504,0.639,8.0,-10.265,1.0,0.0356,0.814,0.00578,0.115,0.764,114.672,14.0,telugu_sleep,31.0,14_31,1
2YY1kpNIwQKvfH6EBR76SB,Lunar Glow,Avery's Ambient,0.155,0.0287,3.0,-32.536,1.0,0.0423,0.954,0.699,0.113,0.0612,141.041,28,western_sleep,64,28_64,5AuX6ALpT2Uca9oPArGMx6,Raataan Lambiyan - Lofi Flip,SPECRO;SKETCH;Jubin Nautiyal;Asees Kaur;Tanishk Bagchi,0.593,0.467,9.0,-10.462,1.0,0.0335,0.653,0.0593,0.102,0.0949,80.996,,,,,0
6B4Q08UwlVdcVNsMgS6BKj,Somewhere Only We Know,White Whale,0.564,0.902,0.0,-6.324,1.0,0.0579,0.0102,0.00755,0.134,0.0516,154.94,19,western_dj,78,19_78,1Uin0T7NJQiHA9VspYiMi8,Gimme Gimme Gimme,FÄT TONY;MEDUN,0.613,0.928,2.0,-1.983,1.0,0.0395,0.00123,0.0206,0.632,0.202,128.013,19.0,western_dj,79.0,19_79,1
4bD9z9qa4qg9BhryvYWB7c,Kabira,Pritam;Tochi Raina;Rekha Bhardwaj;Amitabh Bhattacharya,0.59,0.555,2.0,-6.861,1.0,0.0271,0.481,0.0,0.192,0.191,84.027,3,hindi_chill_lyrics,3,3_3,4Xp1Gc8ybtsEPrd0v5GOIE,Another Day,Mad Miguel,0.587,0.823,1.0,-4.979,1.0,0.0558,7.38e-05,0.893,0.234,0.316,128.098,,,,,0
57eG3BSduj84ukRbRzmuux,Whispers In Paris,Adrien de la Salle,0.382,0.0455,1.0,-23.743,0.0,0.04,0.994,0.952,0.0812,0.115,77.265,22,western_focus,120,22_120,0fdmqdYmGEBQM2hcPPtKYg,Crane Prairie,Lucente Skye,0.456,0.014,5.0,-28.489,1.0,0.0612,0.995,0.939,0.0921,0.357,70.893,22.0,western_focus,121.0,22_121,1
5EIFtcs5653Xjgs1gAAB7a,Pee Loon Lofi Mix,Pritam;Mohit Chauhan;Kedrock;Sd Style,0.322,0.439,8.0,-6.807,1.0,0.0441,0.658,2.15e-06,0.557,0.423,74.472,8,hindi_study,3,8_3,0QIjsbm2fh1cJ45XO9eGqq,Wake Up in the Sky,Gucci Mane;Bruno Mars;Kodak Black,0.8,0.578,4.0,-5.144,0.0,0.0485,0.00381,0.0,0.359,0.367,143.01,,,,,0
6ocwTKbnMqlKB5PwA9UPKz,Muskurane - Lofi Flip,KSW;Jeet Gannguli;Arijit Singh;Bollywood Lofi,0.62,0.312,11.0,-13.338,0.0,0.0301,0.465,0.125,0.208,0.262,101.978,27,western_sleep,67,27_67,0495XdT8Vts83c6D62srGw,Bahara - Chill Version,Vishal-Shekhar;Rahat Fateh Ali Khan,0.657,0.685,11.0,-6.667,1.0,0.0797,0.363,0.00806,0.129,0.705,87.966,27.0,western_sleep,68.0,27_68,1
59rkTkputMqoxunf9IRzOc,Dominoes,Jungle,0.689,0.952,2.0,-5.249,0.0,0.114,0.113,0.78,0.298,0.415,107.978,6,hindi_sleep,77,6_77,6qR5YGunNSASaabs4kJB9V,Yamaha,Dijon,0.595,0.736,11.0,-5.244,1.0,0.0371,0.481,0.0,0.264,0.685,83.982,6.0,hindi_sleep,78.0,6_78,1
3GrCQPpKqKzOcKfMAoqn82,"Bolna (From ""Kapoor & Sons (Since 1921)"")",Tanishk Bagchi;Arijit Singh;Asees Kaur,0.488,0.403,5.0,-7.005,1.0,0.0272,0.598,4.28e-06,0.434,0.497,131.489,2,hindi_chill_lyrics,15,2_15,5gwRreoVXYKPddS4cTAKz3,Bashed Out,This Is The Kit,0.491,0.318,4.0,-14.444,0.0,0.0308,0.957,0.188,0.0992,0.191,136.829,,,,,0
12Vgtv9Ojfv8eN6DY3s6dQ,did you call me?,heirloom,0.779,0.0222,4.0,-18.668,0.0,0.0539,0.949,0.924,0.0556,0.387,121.973,25,western_focus,146,25_146,58q2HKrzhC3ozto2nDdN4z,I Like It,Cardi B;Bad Bunny;J Balvin,0.816,0.726,5.0,-3.998,0.0,0.129,0.099,0.0,0.372,0.65,136.048,,,,,0
2B7dASEo32zSeTBjFoBKDM,Memory - Version piano,Vincent Delerm,0.445,0.0882,2.0,-26.104,1.0,0.0431,0.993,0.961,0.121,0.27,171.488,22,western_focus,184,22_184,6MR3uaSDnAgNgwKOz90nqy,come back to me,valley of memories;Grisby;C.O.V.E.R,0.287,0.0806,8.0,-24.58,1.0,0.0338,0.899,0.94,0.11,0.135,70.123,,,,,0
2avWl6QskQvfPZxj42CA5Q,Moments,Soothing Oasis,0.187,0.211,2.0,-25.035,1.0,0.0509,0.74,0.812,0.0955,0.0378,142.296,28,western_sleep,200,28_200,539XSJouqOZlQlz1wEiakF,Summer Sweat,Hannah Cohen,0.626,0.812,5.0,-8.711,0.0,0.0437,0.144,0.24,0.0452,0.871,170.039,,,,,0
2S5gnw0IFfABbzxlDyjlGG,Lean,Charlotte Day Wilson;Saya Gray,0.698,0.753,0.0,-5.265,1.0,0.0409,0.348,0.0241,0.145,0.531,139.993,6,hindi_sleep,21,6_21,4Co67jPlW5wF3vW5gye8cO,I DON'T WANNA FEEL THAT WAY,MARO;NASAYA,0.524,0.582,8.0,-11.973,0.0,0.0285,0.489,0.691,0.121,0.144,90.988,6.0,hindi_sleep,22.0,6_22,1
2eal2q11b33vOH8eCWUtAK,slowly recovering,too unbothered.,0.458,0.235,5.0,-17.838,1.0,0.0294,0.824,0.93,0.111,0.0375,65.999,29,western_sleep,37,29_37,68cR7xQ7LKVms9EGKjDVTP,Ee Manase Se Se,S. P. Balasubrahmanyam;Deva;Sirivennela Seetharama Sastry,0.785,0.535,11.0,-11.24,1.0,0.054,0.331,0.0,0.227,0.579,99.993,,,,,0
58muj8yjz6V4SUvPFWDQpD,Act Of Courtesy,Arnar Egilsson,0.399,0.0189,9.0,-42.324,1.0,0.0397,0.987,0.833,0.126,0.0949,145.997,23,western_focus,29,23_29,5JwPU1V6ntfbFsLkrP8UUy,Moonlight,Sounds of Ellinia,0.567,0.0563,7.0,-27.04,1.0,0.0293,0.839,0.85,0.111,0.139,135.873,23.0,western_focus,30.0,23_30,1
5WY0sGX8iM9ic4XQh8hvuu,Olivanders,Alex Laude,0.456,0.00944,3.0,-28.895,1.0,0.036,0.99,0.923,0.118,0.155,72.766,26,western_focus,66,26_66,5cnC6x1Kwi1zCUIqR78fXs,Autumn,Højsgaard,0.454,0.149,3.0,-25.364,1.0,0.0404,0.988,0.908,0.108,0.121,118.946,,,,,0
7IgA0pcFcslMMsBZsDnWaX,Happiness,Tomcraft;MOGUAI;ILIRA,0.636,0.841,0.0,-5.28,0.0,0.169,0.0983,2.48e-05,0.136,0.298,123.913,19,western_dj,157,19_157,4kNQEVy3NKEBSQ9sGA7dII,417 Hz Remove Negative Vibrations,Luna Riversong,0.0734,0.0609,0.0,-23.189,1.0,0.0422,0.993,0.881,0.0989,0.0362,179.729,,,,,0
2pS316eadABbkZZIhERQbE,Peeking Through,Avery's Ambient,0.147,0.0398,6.0,-33.668,0.0,0.0504,0.959,0.813,0.106,0.0384,139.099,28,western_sleep,178,28_178,3pttCnPVMPNsUGDoQ6OVnb,Dancing Shadows,Avery's Ambient,0.159,0.0334,0.0,-34.711,1.0,0.056,0.972,0.681,0.0955,0.0387,134.042,28.0,western_sleep,179.0,28_179,1
