diff_danceability,diff_energy,diff_loudness,diff_speechiness,diff_acousticness,diff_instrumentalness,diff_liveness,diff_valence,diff_tempo,diff_mode,diff_key_fifths,label
0.242,0.017000000000000015,2.445999999999999,0.0364,0.4794,2.739e-05,0.18499999999999997,0.6180000000000001,23.781999999999996,1.0,0.6666666666666666,1
0.03900000000000001,0.1824,4.120999999999999,0.011099999999999999,0.128,0.257,0.02500000000000001,0.10479999999999999,76.041,1.0,0.8333333333333334,0
0.032999999999999974,0.046220000000000004,5.032,0.023899999999999998,0.04400000000000004,0.07399999999999995,0.006000000000000005,0.046999999999999986,62.655,1.0,0.3333333333333333,0
0.405,0.763,22.964000000000002,0.012900000000000002,0.9334,0.7331,0.3256,0.1598,62.03899999999999,0.0,0.3333333333333333,0
0.152,0.098,1.3619999999999983,0.017900000000000003,0.09299999999999997,0.20399999999999996,0.032000000000000015,0.07989999999999998,32.383999999999986,1.0,0.3333333333333333,0
0.656,0.177,8.033,0.013000000000000005,0.5149999999999999,0.395,0.050499999999999996,0.288,5.366,0.0,0.3333333333333333,0
0.10599999999999998,0.10900000000000004,3.8529999999999998,0.0005999999999999964,0.277,7.931000000000001e-05,0.017999999999999988,0.027999999999999997,45.10700000000001,0.0,0.5,1
0.183,0.0172,3.488999999999997,0.2679,0.0050000000000000044,0.08000000000000007,0.025400000000000006,0.0,14.311999999999998,1.0,1.0,0
0.548,0.44699999999999995,9.369,0.015800000000000005,0.94,0.6049858,0.014799999999999994,0.525,47.592,0.0,0.6666666666666666,0
0.09699999999999998,0.31800000000000006,8.245000000000001,0.0327,0.15300000000000002,0.12339,0.199,0.0,29.774,1.0,0.5,1
0.262,0.11420000000000001,13.991,0.003999999999999997,0.014000000000000012,0.020000000000000018,0.013799999999999993,0.178,2.6809999999999974,0.0,0.5,1
0.399,0.618,19.750999999999998,0.0051,0.5458999999999999,0.06800000000000006,0.006000000000000005,0.59,100.356,0.0,0.8333333333333334,0
0.394,0.5833,17.439,0.0023999999999999994,0.98398,0.93648,0.253,0.3213,29.729000000000013,0.0,0.0,0
0.041000000000000036,0.15400000000000003,2.2960000000000003,0.12940000000000002,0.22300000000000003,0.0075309,0.0030000000000000027,0.41300000000000003,13.047999999999988,1.0,0.6666666666666666,0
0.17099999999999999,0.03200000000000003,2.1229999999999993,0.028399999999999995,0.18700000000000006,3.149999999999999e-05,0.057999999999999996,0.10989999999999998,20.13299999999998,0.0,1.0,1
0.355,0.17599999999999993,3.2170000000000005,0.0097,0.37799999999999995,0.53088,0.537,0.5529999999999999,59.219999999999985,1.0,0.8333333333333334,0
0.15300000000000002,0.0125,3.3619999999999983,0.022699999999999998,0.031000000000000028,0.10699999999999998,0.02429999999999999,0.04099999999999998,3.219999999999999,0.0,0.8333333333333334,0
