Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:05AcIr6sleSW8lNtQdh3vw,"Outside","Outside","Drxnk;think less.",2025-01-31,116079,56,false,,2026-04-03T04:00:14Z,"lo-fi,lo-fi hip hop,lo-fi beats,jazz beats","Common Theory Records",0.699,0.317,6,-10.784,0,0.0584,0.653,0.277,0.158,0.593,140.016,4
spotify:track:4cyXwgOa3xCLYfuYPYEgVa,"Evenkeel","Evenkeel","Westover Denver",2025-10-05,115540,57,false,,2026-04-03T04:00:14Z,"","Chill Caterpillar",0.628,0.196,5,-16.471,1,0.124,0.755,0.898,0.0978,0.442,148.102,4
spotify:track:020OBrMzeXHFINliccSdNR,"Petals on Water","Petals on Water","Cosmaze",2026-01-14,132631,65,false,,2026-04-03T04:00:14Z,"lo-fi beats","Golden Hour",0.742,0.142,11,-15.981,1,0.211,0.698,0.95,0.128,0.181,151.968,4
spotify:track:6Dle7iZGTOyVzbxpvsKTi1,"oldkeys","oldkeys","Analogue Alf",2025-08-03,125234,64,false,,2026-04-03T04:00:14Z,"lo-fi beats,lo-fi","Analogue Alf",0.613,0.013,1,-17.666,0,0.105,0.975,0.91,0.0973,0.175,77.012,4
spotify:track:7yfGIqM3BZcP6AmAb9q1KQ,"Surface Level","Surface Level","Strehlow",2026-03-20,108813,51,false,,2026-04-03T04:00:14Z,"lo-fi beats,lo-fi hip hop,lo-fi,jazz beats","Lofi Jazz Records",0.64,0.104,4,-15.389,1,0.0428,0.82,0.944,0.108,0.572,88.515,4
spotify:track:3m5jVCSYM6fPp8g4aWhdN8,"End of Starts","End of Starts","Mellow Mirror",2025-12-05,132801,60,false,,2026-04-03T04:00:14Z,"lo-fi,lo-fi beats","Mellow Mirror",0.804,0.0545,1,-16.358,1,0.0972,0.958,0.931,0.119,0.0999,123.987,4
spotify:track:2ovRozE2MFU29FKcRhiGVT,"aquatic dreams","aquatic dreams","$imba",2025-11-28,142961,59,false,,2026-04-03T04:00:14Z,"lo-fi","Overtone Studios",0.861,0.278,1,-12.192,0,0.0466,0.43,0.938,0.11,0.0621,130.039,4
spotify:track:0GDif8AtYRv3jfjwlzY1Uv,"far away","far away","butterfli",2025-10-05,124337,62,false,,2026-04-03T04:00:14Z,"lo-fi,lo-fi beats","Chill Caterpillar",0.845,0.101,11,-15.368,1,0.635,0.595,0.948,0.0694,0.415,76.043,4
spotify:track:40AmxylqgnEOpZVbcjnDiS,"dreamer","dreamer","misty tapes",2024-03-22,124285,56,false,,2026-04-03T04:00:14Z,"lo-fi beats,lo-fi","Tinodin Rec",0.783,0.579,5,-6.875,0,0.0446,0.799,0.916,0.126,0.498,140.052,4
spotify:track:3CG02aPRm696A5M3ceCxM9,"Chronos","Chronos","No Spirit",2026-02-19,167407,53,false,,2026-04-03T04:00:14Z,"lo-fi hip hop,lo-fi,lo-fi beats","No Spirit",0.54,0.239,5,-12.594,0,0.132,0.695,0.886,0.106,0.124,80.611,4
