Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:5dG3KI5rIUwiUQNNr3Y1to,"Nuvvunte Naa Jathagaa","I - Manoharudu (Original Motion Picture Soundtrack)","A.R. Rahman;Sid Sriram;Issrath Quadhri;Ramajogayya Sastry",2014-12-30,350613,66,false,31ox3ffg5m3mooxsanjs3gjvplxa,2025-01-24T10:08:24Z,"tamil pop,kollywood,bollywood,sufi,hindi pop,tollywood,telugu pop","Sony Music Entertainment India Pvt. Ltd.",0.45,0.686,0,-4.111,1,0.0361,0.126,0,0.147,0.208,78.973,4
spotify:track:3s1ly2bp7IaAe2gxddQLmM,"Kanulu terichina kanulu moosina","Kanulu terichina kanulu moosina","Rekha Sri",2025-08-17,98078,37,false,31ox3ffg5m3mooxsanjs3gjvplxa,2025-11-04T14:06:40Z,"telugu pop","6015280 Records DK",0.709,0.339,4,-14.81,0,0.0418,0.146,0.0000562,0.12,0.29,99.086,4
spotify:track:7kIkKzjeL1IVphTYYWIaQJ,"Gala Gala Paruthunna","Pokiri","Mani Sharma;Nihal",2006-04-08,273769,62,false,31ox3ffg5m3mooxsanjs3gjvplxa,2026-01-04T14:00:36Z,"telugu pop,tollywood,tamil dance,devotional","Aditya Music (India) Pvt Ltd",0.697,0.755,9,-5.02,0,0.0929,0.517,0.0000072,0.123,0.575,101.011,4
spotify:track:2oYTG1BD9KM0CAuwqGPaKI,"Cheppave Chirugali","Okkadu","Udit Narayan;Sujatha",2003-01-17,330935,65,false,31ox3ffg5m3mooxsanjs3gjvplxa,2026-01-04T14:00:39Z,"bollywood,hindi pop,desi,malayalam pop,mollywood,tamil pop,telugu pop","Aditya Music (India) Pvt Ltd",0.586,0.618,11,-9.554,0,0.121,0.0506,0,0.0956,0.503,157.485,3
spotify:track:7zCtqCpaLKoUPxNlw46GCi,"Pari Poke Pitta","Nuvvostanante Nenoddantana","Devi Sri Prasad;Mallikarjun;Sagar",2005-01-14,217619,52,false,31ox3ffg5m3mooxsanjs3gjvplxa,2026-01-04T14:00:43Z,"telugu pop,tollywood,tamil dance,devotional","Aditya Music (India) Pvt Ltd",0.955,0.778,2,-6.964,1,0.151,0.113,0.000185,0.247,0.576,127.993,4
spotify:track:5eQYzdcEDOhvJ4ClsUQB3C,"Pachchadanamey","Sakhi","Hariharan;Clinton Cerejo",2000-12-31,361666,63,false,31ox3ffg5m3mooxsanjs3gjvplxa,2026-01-04T14:00:45Z,"bhajan,tamil pop,ghazal,kollywood,devotional,bollywood","Saregama India Ltd",0.536,0.328,1,-18.843,0,0.0647,0.387,0.0000994,0.367,0.546,175.975,4
spotify:track:0WM0NpFIZg6JhgneUyU5tl,"Inka Edho","Darling (Original Motion Picture Soundtrack)","G. V. Prakash;Suraj;Prashanthini",2010-04-13,315493,64,false,31ox3ffg5m3mooxsanjs3gjvplxa,2026-01-06T17:36:24Z,"tamil pop,kollywood,tamil dance,tamil hip hop,tollywood,telugu pop","Sony Music Entertainment India Pvt. Ltd.",0.64,0.784,7,-6.674,1,0.0314,0.333,0.00184,0.188,0.549,92.016,4
spotify:track:2x2Y3mPsEqUuEEp3vQnZuC,"Nammavemo","Parugu","Mani Sharma;Saketh Komanduri",2008-04-05,286639,63,false,31ox3ffg5m3mooxsanjs3gjvplxa,2026-01-06T17:36:34Z,"telugu pop,tollywood,tamil dance","Aditya Music (India) Pvt Ltd",0.618,0.811,7,-6.258,0,0.0813,0.125,0.000161,0.0805,0.592,184.05,4
spotify:track:11c5HhE5sWX4zqw0m6ikFb,"Gundello Emundho","Manmadhudu","Devi Sri Prasad;Venu;Sumangaly",2002-12-20,259591,61,false,31ox3ffg5m3mooxsanjs3gjvplxa,2026-01-06T17:36:41Z,"telugu pop,tollywood,tamil dance","Aditya Music (India) Pvt Ltd",0.802,0.586,1,-12.165,0,0.0976,0.231,0.0000669,0.328,0.839,93.631,4
spotify:track:7GNAhzroZCQM5to4A9v7DI,"Unnamata Cheppanivu","Nuvvu Naaku Nachchav","Koti;Tippu;Harini",2001-08-06,280607,64,false,31ox3ffg5m3mooxsanjs3gjvplxa,2026-01-06T17:36:44Z,"telugu pop,tollywood,kannada pop,tamil dance,tamil pop,kollywood,sandalwood","Aditya Music (India) Pvt Ltd",0.471,0.717,11,-8.044,0,0.0602,0.214,0,0.141,0.892,83.214,4
spotify:track:2YUKv8mlj6iLWJPluKnazS,"Bangaru Kalla","Murari","Udit Narayan",2001-02-01,300683,57,false,31ox3ffg5m3mooxsanjs3gjvplxa,2026-01-06T17:37:09Z,"bollywood,hindi pop,desi","Aditya Music",0.576,0.756,11,-5.968,0,0.151,0.395,0,0.258,0.511,106.504,3
spotify:track:3wU6uUY50tB989fUvROjAU,"Attarintiki","Okkadu","Hariharan;Shreya Ghoshal",2003-01-17,357461,60,false,31ox3ffg5m3mooxsanjs3gjvplxa,2026-01-06T17:37:20Z,"bhajan,tamil pop,ghazal,kollywood,devotional,bollywood,hindi pop,desi,kannada pop,marathi pop,bangla pop","Aditya Music (India) Pvt Ltd",0.733,0.8,4,-7.779,1,0.0782,0.206,0.00000115,0.152,0.752,106.982,3
spotify:track:68cR7xQ7LKVms9EGKjDVTP,"Ee Manase Se Se","Tholiprema","S. P. Balasubrahmanyam;Deva;Sirivennela Seetharama Sastry",2014-08-31,265978,66,false,31ox3ffg5m3mooxsanjs3gjvplxa,2026-01-06T17:38:08Z,"kannada pop,telugu pop,tamil pop,devotional,sandalwood,tollywood,tamil dance,kollywood","Lahari Music",0.785,0.535,11,-11.24,1,0.054,0.331,0,0.227,0.579,99.993,4
spotify:track:5bGA7FnDMMVV6nhLfM2cUw,"Nalla Nallaani Kalla","Sye","M. M. Keeravaani;K. S. Chithra",2004-09-23,250641,58,false,31ox3ffg5m3mooxsanjs3gjvplxa,2026-01-31T02:52:35Z,"telugu pop,tollywood,devotional,malayalam pop,kannada pop,mollywood,tamil pop,sandalwood","Aditya Music (India) Pvt Ltd",0.837,0.902,4,-5.771,1,0.0683,0.534,0.000452,0.0995,0.842,110.974,4
spotify:track:1FkcxiIBmXdWEPlFWn6ZDm,"Naatho Vasthavaa","Mass","Devi Sri Prasad;Udit Narayan;Sumangaly",2004-11-29,293733,55,false,31ox3ffg5m3mooxsanjs3gjvplxa,2026-02-04T02:26:37Z,"telugu pop,tollywood,tamil dance,bollywood,hindi pop,desi","Aditya Music (India) Pvt Ltd",0.669,0.86,5,-7.896,0,0.182,0.313,0.0000131,0.192,0.875,90.078,4
spotify:track:3N9YARmr1jGUCKr0i2wK43,"Neeve Neeve","Amma Nanna O Tamila Ammai","Chakri",2003-03-19,328772,58,false,31ox3ffg5m3mooxsanjs3gjvplxa,2026-02-04T02:26:39Z,"telugu pop,tollywood","Aditya Music (India) Pvt Ltd",0.797,0.565,8,-9.112,1,0.0342,0.0785,0.000281,0.0923,0.54,97.977,4
spotify:track:5Q1sfLJkKyjulxrfixbeYT,"Nammaka Tappani","Bommarillu","Devi Sri Prasad;Sagar;Sumangaly",2006-08-14,272649,61,false,31ox3ffg5m3mooxsanjs3gjvplxa,2026-02-04T02:26:42Z,"telugu pop,tollywood,tamil dance","Aditya Music (India) Pvt Ltd",0.725,0.543,9,-8.418,0,0.0456,0.129,0.0000721,0.104,0.31,89.995,4
