Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:3jtKSUiVDowKNBqVQbWaig,"Iktara","Wake Up Sid (Original Motion Picture Soundtrack)","Amit Trivedi;Kavita Seth;Amitabh Bhattacharya",2009-08-21,253773,49,false,juqahuvid6fzn5gszh80ve5pl,2023-11-19T20:08:07Z,"bollywood,hindi pop,gujarati garba,desi,hindi indie,indian indie,ghazal,sufi","Sony Music Entertainment India Pvt. Ltd.",0.616,0.525,7,-7.065,1,0.0258,0.401,0.000484,0.309,0.427,79.976,4
spotify:track:4AoQVhME8Ko6LNm4lV2wwQ,"Hookah Bar","Khiladi 786","Himesh Reshammiya;Vineet Singh;Aaman Trikha",2012-10-30,254351,75,false,juqahuvid6fzn5gszh80ve5pl,2023-11-19T20:08:35Z,"bollywood,hindi pop,desi","T-Series",0.73,0.656,11,-5.07,1,0.0294,0.00797,0.00271,0.108,0.743,131.04,4
spotify:track:7G5wpuR61ABrT7R1snos7C,"Kalank - Title Track","Kalank (Original Motion Picture Soundtrack)","Pritam;Arijit Singh",2019-04-14,311186,74,false,juqahuvid6fzn5gszh80ve5pl,2023-12-08T20:23:59Z,"bollywood,hindi pop,desi,bangla pop","Zee Music Company",0.57,0.55,10,-8.343,1,0.035,0.523,0.0000373,0.0921,0.433,117.99,4
spotify:track:1J9vyEntJ79CppvgUxJs75,"Zaalima","Raees (Original Motion Picture Soundtrack)","Arijit Singh;Harshdeep Kaur",2017-01-24,299333,75,false,juqahuvid6fzn5gszh80ve5pl,2023-12-08T20:24:55Z,"hindi pop,bollywood,desi,bangla pop","Zee Music Company",0.487,0.898,9,-3.791,1,0.172,0.309,0,0.0886,0.65,88.349,4
spotify:track:7txLCGOXyDlDXTjtR1Sk4v,"Tu Jo Mila","Bajrangi Bhaijaan","Pritam;KK;Kausar Munir",2015-07-07,242864,66,false,juqahuvid6fzn5gszh80ve5pl,2024-01-06T05:52:21Z,"bollywood,hindi pop,desi,qawwali,sufi","T-Series",0.576,0.591,0,-7.725,1,0.0332,0.795,0.0000685,0.266,0.478,124.013,4
spotify:track:464gxyow4GJ7Wuz3cHrdBB,"Bang Bang","Bang Bang (Original Motion Picture Soundtrack)","Benny Dayal;Neeti Mohan;Vishal-Shekhar",2014-09-15,320000,66,false,juqahuvid6fzn5gszh80ve5pl,2024-01-11T03:58:14Z,"bollywood,desi,hindi pop","Zee Music Company",0.705,0.678,4,-8.644,0,0.0415,0.0483,0.0000701,0.496,0.691,120.042,4
spotify:track:0Bz7dfqPY4JOGZO3O1j8Wh,"Bulleya","Ae Dil Hai Mushkil (Original Motion Picture Soundtrack) [Deluxe Edition]","Pritam;Amit Mishra;Shilpa Rao",2016-10-26,348965,69,false,juqahuvid6fzn5gszh80ve5pl,2024-01-16T22:25:49Z,"bollywood,hindi pop,desi","Sony Music Entertainment India Pvt. Ltd.",0.552,0.769,2,-4.504,0,0.0465,0.497,0,0.112,0.702,86.957,4
spotify:track:1Oyfarj5ipZwEup8DUM7hA,"Aaj Sajeya","Aaj Sajeya - Single","Goldie Sohel",2021-03-30,229179,52,false,juqahuvid6fzn5gszh80ve5pl,2024-01-20T20:26:11Z,"desi pop,desi","Saregama",0.641,0.57,7,-10.111,1,0.0665,0.883,0.00177,0.161,0.569,79.931,4
spotify:track:5XsoDbDt98b0FkFLOhsJuS,"Lat Lag Gayee","Race 2 (Original Motion Picture Soundtrack)","Benny Dayal;Shalmali Kholgade;Pritam",2012-01-25,280369,73,false,juqahuvid6fzn5gszh80ve5pl,2024-01-29T03:23:35Z,"bollywood,desi,hindi pop","Tips Music Limited",0.79,0.892,10,-4.038,0,0.0404,0.228,0.00000118,0.206,0.896,131.991,4
spotify:track:3hoXhwP0ub9LdSJV4olDIc,"Tere Naina","My Name Is Khan (Original Motion Picture Soundtrack)","Shankar-Ehsaan-Loy;Shafqat Amanat Ali",2010-01-05,278546,65,false,juqahuvid6fzn5gszh80ve5pl,2024-01-29T03:24:11Z,"bollywood,sufi,desi,hindi pop","Sony Music Entertainment India Pvt. Ltd.",0.522,0.74,0,-7.018,1,0.0465,0.558,0,0.144,0.732,92.618,4
